TT2ID,c27id,uni,FC_ID,Cohort,oct_ob_location,oct_Grade,oct_Setting,oct_Subject,oct_obs_date,oct_dom1a,oct_dom1c,oct_dom1e,oct_dom2b,oct_dom2c,oct_dom2d,oct_dom3b,oct_dom3c,oct_dom3d,oct_dom4a,oct_rel_effect
5925f704-ee8f-4663-a4d2-a0c30149e795,50001,City College,2060,Cohort 27,Q143,3,CTT/ICT,ESL,26-Sep-16,Developing,Developing+,Developing+,Effective,Effective,Developing+,Developing+,Developing+,Developing+,Effective,Average
5935bfe8-5a60-48c2-977b-a421012a25bc,50179,Long Island University,1904,Cohort 27,14K488,9,CTT/ICT,Special Education,6-Oct-16,Developing+,Developing+,Developing+,Developing+,Developing+,Developing+,Developing,Developing+,Effective,Developing,Average
5938539d-3c05-4e7b-ab1c-a2d900e2e79c,50112,Long Island University,1759,Cohort 27,Q137,8,CTT/ICT,Special Education,14-Oct-16,Developing,Developing+,Developing,Effective,Effective,Effective,Developing+,Developing+,Developing+,Developing+,Average
595dd3dd-0af0-4606-a2e1-a52f008e8a2f,50972,City College,1822,Cohort 27,Q311,6,N/A,Bilingual,20-Oct-16,Developing,Developing,Developing,Developing+,Developing+,Developing+,Developing,Developing,Developing+,Developing+,Average
59a041ef-340e-482a-838d-a4f40069a622,50352,Long Island University,1808,Cohort 27,K281,7,Self-contained,Special Education,11-Oct-16,Effective,Effective,Effective,Effective,Effective,Effective,Effective,Effective,Effective,Effective,Average
5a18dec4-88dd-43e5-95e4-a52401433043,50588,Hunter SPED,2033,Cohort 27,X455,9,Self-contained,Special Education,14-Oct-16,Developing+,Developing,Developing,Developing+,Developing,Effective,Ineffective,Developing,Developing,Developing+,Average
5ab8da26-e18c-4292-8c3f-a5b5015009a8,50918,City College,2065,Cohort 27,M072,7,Self-contained,Special Education,5-Oct-16,Developing,Ineffective,Developing,Developing,Developing,Developing,Ineffective,Ineffective,Developing,Ineffective,Average
5b1f9614-54af-42b0-aae1-a53e00f44c3b,50537,City College,1789,Cohort 27,X525,8,Self-contained,Special Education,20-Oct-16,Developing,Developing,Developing,Ineffective,Ineffective,Ineffective,Developing,Ineffective,Developing,Developing,Average
5b7e5e16-879f-4fb2-90fa-a4f7013f93bb,50425,Lehman College,2009,Cohort 27,04M435,9,CTT/ICT,Science,20-Oct-16,Effective+,Effective,Effective,Effective,Effective,Effective,Developing,Developing+,Developing+,Effective,Above Average
5c00ff7c-98da-4173-988f-a50e0157e955,50392,St. John's University,1820,Cohort 27,Q355,7,N/A,Math,17-Oct-16,Ineffective,Ineffective,Ineffective,Developing,Developing,Developing,Developing,Developing,Developing,Developing,Average
5c085ef8-645b-4761-ae0a-a59301674d10,50783,Long Island University,1708,Cohort 27,Q 505,10,CTT/ICT,Special Education,7-Oct-16,Effective,Developing+,Developing+,Developing+,Developing+,Developing+,Developing+,Developing+,Developing+,Effective,Average
5cc297e5-bd53-45cb-a516-a2c300b12601,50083,Long Island University,1831,Cohort 27,X267,11,CTT/ICT,Special Education,17-Oct-16,Developing,Developing,Developing,Developing+,Effective,Effective,Developing,Developing+,Developing,Developing+,Average
5cde4c04-13d3-4074-95a6-a43b00bdc315,50188,Long Island University,1944,Cohort 27,01M539,9,CTT/ICT,Special Education,14-Oct-16,Developing+,Developing,Developing+,Developing+,Developing,Developing+,Developing,Developing,Developing,Developing+,Average
5d58f9bb-270d-47d5-9870-a3f300bbed4b,50173,Brooklyn College,2022,,,9,CTT/ICT,,21-Oct-16,Developing+,Developing+,Effective,Effective,Developing+,Developing+,Effective,Effective,Developing+,Effective,Above Average
5d7123c7-a7a5-4668-a98e-a51400d95298,50508,City College,1929,Cohort 27,9X218,2,,Bilingual,5-Oct-16,Developing,Developing,Developing,Developing,Developing,Developing,Developing,Developing,Developing,Developing,Average
5de1091a-cfec-41e0-b027-a521013e4343,50515,Lehman College,2010,Cohort 27,45,8,N/A,Math,29-Sep-16,Developing,Ineffective,Developing,Ineffective,Ineffective,Developing,Ineffective,Developing,Ineffective,Ineffective,Bottom 10%
5e0d30b6-1749-4215-a33c-a59100ad9e38,51123,Hunter SPED,2037,Cohort 27,I.S. 383,7,CTT/ICT,Spanish,20-Oct-16,Highly Effective,Highly Effective,Highly Effective,Highly Effective,Highly Effective,Highly Effective,Highly Effective,Highly Effective,Effective,Highly Effective,Top 10%
5e86adcd-518d-47b3-8e40-a59400b174d2,50952,Hunter TESOL,1914,Cohort 27,k089,6,CTT/ICT,Bilingual,28-Sep-16,Developing,Developing,Developing,Developing,Developing,Effective,Developing,Developing,Ineffective,,Average
5f6cedaf-cb40-4ff6-b2fd-a4db004687f7,50434,Hunter SPED,2036,Cohort 27,05M369,9,SETTS,Special Education,21-Oct-16,Developing+,Developing,Developing+,Developing,Developing,Developing,Developing+,Developing+,,,Average
60198d44-ec7d-4763-acff-a24c0174d348,50055,City College,1822,Cohort 27,Q475,11,Self-contained,ESL,20-Oct-16,Developing+,Developing+,Developing+,Effective,Effective,Effective,Developing+,Developing+,Developing+,Developing+,Average
605c5a76-269c-4d09-89be-a49d0114de81,50428,Pace University,2067,Cohort 27,X012,9,Self-contained,D75,13-Oct-16,Developing,Developing,Developing,Developing,Developing,Developing,Developing+,Developing,Developing+,Developing,Average
6061f79d-e08f-4689-b349-a58e011e4688,50794,Brooklyn College,1798,,,7,,,29-Sep-16,Developing+,Developing+,Developing+,Developing+,Developing+,Developing+,Developing,Developing,Developing,Developing+,Above Average
6110c144-53b3-43a8-9f64-a51801609384,50357,Lehman College,2007,Cohort 27,X301,7,,Science,7-Oct-16,Effective+,Effective+,Effective+,Effective+,Effective+,Effective+,Developing+,Effective,Effective,Effective+,Above Average
61cbc25f-d2b5-4753-9eea-a5620031e2f2,50861,Hunter SPED,1940,Cohort 27,138M,K,D75,D75,11-Oct-16,Effective,Effective,Effective,Effective,Effective,Effective,Effective,Effective,Effective,Effective,Average
62578931-83b6-4b84-a3f3-a54600b042bd,50573,Lehman College,1999,Cohort 27,x509,11,N/A,English,28-Sep-16,Developing,Developing,Developing,Effective,Developing+,Effective,Developing,Developing,Developing,Developing+,Average
62d1ef73-830c-41f3-8850-a55200f9ec62,51005,Brooklyn College,1798,,,8,,,6-Oct-16,Developing,Developing,Developing,Ineffective,Ineffective,Ineffective,Ineffective,Ineffective,Ineffective,Developing,Below Average
645b255e-f6d3-4adf-a63e-a51c00c4f81e,50584,Hunter TESOL,2052,Cohort 27,Q141,6,Self-contained,ESL,22-Sep-16,Effective,Developing+,Developing+,Highly Effective,Highly Effective,Highly Effective,Developing+,Effective,Developing+,Highly Effective,Above Average
646179bf-50c0-4372-90cf-a3e600a1e87a,50227,City College,1834,Cohort 27,12X273 ,7,,ESL,7-Oct-16,Developing,Developing,Developing,Developing,Developing,Developing,Developing,Developing,Developing,Developing+,Average
6462a3c9-bf2d-4403-ae00-a58901097d8b,50946,Pace University,1854,Cohort 27,Q277@Q311,7,D75,D75,23-Sep-16,Developing,Developing+,Developing+,Developing+,Developing+,Developing,Developing+,Developing+,Developing+,Developing+,Average
64a322c9-e177-453c-9de1-a5840091f072,50700,St. John's University,1722,Cohort 27,03m299,9,CTT/ICT,Special Education,5-Oct-16,Developing,Developing,Developing,Developing,Developing+,Developing+,Developing,Developing,Developing,Developing,Below Average
64ad6ea2-c1cb-4f26-b619-a58400c032ae,50701,Pace University,953,Cohort 27,K753,9,D75,D75,29-Sep-16,Developing+,Developing+,Developing+,Developing+,Developing+,Developing,Developing,Developing+,Developing,Developing+,Average
64bcabb5-4299-4d11-8bb7-a5b600b4e9b4,50965,Pace University,1205,Cohort 27,M194,5,CTT/ICT,Special Education,27-Sep-16,Developing,Developing,Developing,Developing,Developing,Developing,Developing,Developing+,Developing,Developing+,Below Average
64cdb212-cbd0-433f-b4bb-a4ce012afeed,50338,City College,1942,Cohort 27,x080,6,,Bilingual,13-Oct-16,Developing,Developing,Ineffective,Developing,Developing+,Developing+,Developing,Developing,Developing,Ineffective,Below Average
6534e34e-e7c2-49ad-8ffe-a580011f13ae,50876,St. John's University,1848,Cohort 27,30Q010,7,CTT/ICT,Special Education,26-Sep-16,Developing,Developing,Developing,Developing+,Developing+,Developing+,Developing,Developing,Developing,Developing+,Average
65914d65-74eb-4e01-b960-a576010582c8,51094,Hunter SPED,1800,Cohort 27,75X017,5,D75,D75,31-Oct-16,Effective+,Effective,Effective+,Highly Effective,Effective+,Effective+,Effective,Effective+,Effective+,Effective+,Above Average
659ad9f7-2485-4e87-a234-a590010cd7b5,51122,Brooklyn College,1821,,,6,,,17-Oct-16,Developing+,Developing+,Developing+,Effective,Effective+,Effective+,Developing+,Developing+,Developing,Effective,Average
65d85e48-bb48-47f3-b965-a55700f4f7db,50579,Brooklyn College,1821,,,12,,,18-Oct-16,Effective,Effective,Effective,Effective+,Effective+,Effective+,Effective,Effective,Developing,Effective+,Average
65e146d1-c518-4f59-804b-a38d017970a7,50143,St. John's University,1951,Cohort 27,15K684,11,CTT/ICT,Special Education,22-Sep-16,Developing,Effective,Effective,Effective,Effective,Effective,Developing,Effective,Effective,Effective,Average
667b9345-64bc-4a5c-9896-a4d500c768ee,50421,City College,1825,Cohort 27,M096,3,,ESL,14-Oct-16,Developing,Developing,Developing,Developing,Developing,Developing,Developing,Developing,Developing,Developing,Average
66ccae04-bac3-4d47-98db-a51b01030dc4,50498,Long Island University,1706,Cohort 27,X325,7,CTT/ICT,Special Education,17-Oct-16,Developing,Developing,Developing+,Developing,Developing,Developing,Developing+,Developing,Developing+,Effective,Average
672f41ec-52ee-48ee-9e9e-a53000555739,50481,City College,1802,Cohort 27,M291,7,N/A,Spanish,6-Oct-16,Developing+,Developing+,Developing+,Developing+,Developing,Developing,Developing+,Developing+,Developing+,Effective,Above Average
67352945-1514-47fd-a7ca-a0f0015f858a,50036,Hunter TESOL,1909,Cohort 27,x196,1,CTT/ICT,ESL,28-Sep-16,Developing+,Developing+,Developing+,Developing+,Developing+,Developing+,Developing+,Developing+,Developing+,Developing+,Average
67511f07-8945-447b-9091-a55f017ccb0b,50837,Long Island University,622,Cohort 27,M143,7,Self-contained,Special Education,26-Oct-16,Developing,Developing,Developing,Developing,Developing,Developing,Developing,Developing,Developing,Developing+,Average
675e4f61-c381-436a-9202-a50f01057c89,50494,City College,1822,Cohort 27,Q600,10,Self-contained,ESL,11-Oct-16,Developing,Developing,Developing,Developing+,Developing+,Developing+,Developing,Developing,Developing,Developing,Average
6787bf17-062d-459e-8caf-a54c00af17f9,50745,Pace University,1726,Cohort 27,M169,4,D75,D75,29-Sep-16,Developing,Developing,Developing,Developing,Developing,Developing,Developing,Developing,Developing,Developing,Average
67ac82ec-4519-45ef-a1d3-a550018204e6,50542,Hunter SPED,2041,Cohort 27,X275,9,CTT/ICT,Special Education,15-Sep-16,Developing+,Developing,Developing+,Developing,Developing+,Effective,Developing+,Developing+,Developing+,Developing+,Above Average
683e42e3-2318-45e8-ba78-a54a00fd138b,50601,City College,1822,Cohort 27,Q152,1,N/A,ESL,17-Oct-16,Developing,Developing,Developing,Developing,Developing+,Developing+,Developing,Developing,Developing,Developing,Average
687ef20d-3dca-4dcd-a31e-a59200e46c87,50997,St. John's University,1724,Cohort 27,x551,9,CTT/ICT,Special Education,21-Sep-16,Developing+,Developing,Developing,Effective,Effective,Effective,Developing+,Developing+,Developing,Developing+,Average
68b1612b-42da-4ba6-9dd4-a242015927a4,50045,Pace University,1810,Cohort 27,M403,9,N/A,Science,17-Oct-16,Developing,Developing,Developing,Developing,Developing,Developing,Developing,Developing,Developing,Developing,Above Average
68cf8742-4c3b-4a7b-93d2-a5b101620d36,51154,Pace University,1176,Cohort 27,k721,12,CTT/ICT,D75,7-Oct-16,Developing,Developing,Developing+,Developing+,Developing+,Developing+,Developing,Developing+,Developing+,Developing+,Average
68da7e7a-4434-4bc6-8e45-a42400b74570,50249,St. John's University,1110,Cohort 27,q238,8,Self-contained,Special Education,5-Oct-16,Developing,Developing,Developing,Developing+,Developing+,Developing+,Developing,Developing,Developing,Developing,Average
69b276a2-b98e-45e9-8380-a3ee01287f86,50228,City College,1856,Cohort 27,X155,2,N/A,ESL,21-Oct-16,Developing+,Developing+,Developing+,Developing+,Developing+,Developing+,Developing+,Developing+,Developing+,Effective,Average
69d58791-7a21-4ab4-a899-a5b40119e10a,51192,Lehman College,1998,Cohort 27,K474,9,N/A,English,25-Oct-16,,,,Developing+,Developing+,Developing+,,,,,Average
6a003daa-2a28-4032-9e44-a56000eb1eb3,51126,Long Island University,2071,Cohort 27,M292,10,CTT/ICT,Special Education,14-Oct-80,Effective,Developing+,Developing,Effective,Developing,Developing,Developing+,Developing,Developing,Developing+,Average
6a4315f6-836e-472a-8105-a51a00e64163,50469,Pace University,953,Cohort 27,K753,9,D75,D75,29-Sep-16,Developing,Developing+,Developing+,Developing+,Developing+,Developing,Developing+,Developing+,Developing+,Developing+,Average
6a8b7b2b-3d31-45f4-af6e-a4810043f1fb,50308,Brooklyn College,1821,,,8,,,19-Oct-16,Effective,Effective,Effective,Effective,Effective,Effective,Effective,Effective,Developing+,Effective,Average
6ad6d69c-a227-4b85-994b-a57400c581b2,50936,Pace University,1776,Cohort 27,13k350,10,D75,D75,5-Oct-16,Developing,Developing,Developing,Developing,Developing,Developing,Developing,Developing,Developing,Developing,Below Average
6b27c4e2-0847-4a22-bc2e-a53700aaef45,51029,Brooklyn College,2026,,,9,CTT/ICT,,21-Oct-16,Effective,Effective,Effective,Effective,Effective,Effective,Effective,Effective,Effective,Effective,Above Average
6b374be6-b1b8-4edb-8adc-a5b60162721f,51062,City College,1794,Cohort 27,M550,11,,ESL,27-Sep-16,Effective,Developing+,Developing+,Developing+,Effective,Developing+,Developing,Developing,Developing+,Developing+,Above Average
6b5c266d-3c58-4eaf-ad64-a52900955237,50480,Pace University,935,Cohort 27,X012,6,Self-contained,D75,27-Sep-16,Developing,Developing,Developing,Developing,Developing,Developing,Developing,Developing,Developing,Developing,Average
6b6ce376-c6fd-4c4e-b042-a2f200a48d50,50058,Long Island University,1704,Cohort 27,K137,7,Self-contained,Special Education,17-Oct-16,Developing+,Developing+,Developing,Developing+,Developing+,Effective,Developing,Developing+,Developing,Developing+,Average
6c63c5c4-a5d5-450d-8402-a52a00a47ea0,50629,Pace University,1956,Cohort 27,X271,9,N/A,Special Education,16-Sep-16,Developing,Developing,Developing,Developing+,Developing+,Developing,Developing,Developing,Developing,Developing,Average
6c862cc9-1096-495a-a03c-a41b00d1dee6,50201,St. John's University,1839,Cohort 27,K478,9,CTT/ICT,Special Education,15-Sep-16,Developing+,Developing,Developing,Developing,Developing,Developing+,Developing+,Developing+,Developing,Developing,Average
6cfc3e89-9eff-4de7-8724-a52801499591,50559,Pace University,2066,Cohort 27,28Q157,7,N/A,Science,11-Oct-16,Developing+,Developing+,Developing+,Developing+,Developing+,Developing,Developing+,Developing+,Developing,Developing+,Top 10%
6d24ac36-8ecf-4334-b69b-a5b501101e25,51071,Long Island University,2074,Cohort 27,Q267,9,CTT/ICT,Special Education,11-Oct-16,Developing+,Developing+,Developing+,Developing+,Effective,Effective,Developing+,Developing+,Developing+,Developing+,Average
6d75bdc0-fd08-4e6a-8d10-a5610170630c,50860,St. John's University,1714,Cohort 27,m514,6,CTT/ICT,Special Education,7-Oct-16,Effective,Effective,Effective,Effective+,Effective+,Effective+,Effective+,Effective+,Effective,Effective,Above Average
6dd889db-8b22-4ff6-8967-a52b00ef3317,50546,City College,1833,Cohort 27,M037,K,,ESL,17-Oct-16,Effective,Developing+,Developing+,Developing+,Developing+,Developing+,Developing,Developing,Developing,Effective,Average
6de60fba-9997-486e-ab17-a4ce00b0e69b,50617,St. John's University,1801,Cohort 27,K228,6,N/A,Math,29-Sep-16,Developing,Developing,Developing,Developing+,Developing+,Developing+,Developing,Developing,Developing,Developing+,Average
6e3c1387-d1a1-4fe8-8e78-a53b00a40f3d,50571,Brooklyn College,1798,,,6,,,6-Oct-16,Effective,Effective,Effective,Effective+,Effective+,Effective+,Effective,Effective,Effective,Effective,Above Average
6e729aa2-27f5-4efd-a17e-a588011c2a47,50791,Pace University,1853,Cohort 27,K753,10,D75,D75,20-Oct-16,Effective,Effective,Effective,Effective,Effective,Effective,Effective,Effective,Effective,Effective,Average
6e897067-8c91-4e4b-a460-a34200baff7d,50159,Lehman College,2000,Cohort 27,X531,2,N/A,ESL,7-Oct-16,Developing+,Developing+,Developing+,Developing+,Effective,Effective,Developing+,Developing+,Developing,Developing+,Above Average
6e9a2f5b-b6d0-4d49-94e8-a591013fad15,50781,St. John's University,1206,Cohort 27,18k763,4,,Math,26-Sep-16,Developing,Developing,Developing,Developing,Developing,Developing,Developing,Developing,Developing,Developing,Below Average
6ea128c8-ed36-4eaf-b7b9-a59100f5e05a,50996,St. John's University,1951,Cohort 27,15K464,7,CTT/ICT,Math,22-Sep-16,Developing,Developing,Developing,Developing,Ineffective,Developing,Developing,Developing,Developing,Developing,Below Average
6ec6ad86-4536-4f65-b54a-a5630156ee80,51128,City College,2061,Cohort 27,x468,6,CTT/ICT,Special Education,30-Sep-16,Developing,Developing,Developing+,Developing+,Developing,Developing,Ineffective,Developing+,Developing,Ineffective,Average
6ecfd9c4-0e39-43aa-bec3-a5bd00c122a5,51196,City College,1794,Cohort 27,M509,11,,ESL,14-Oct-16,Developing,Developing,Developing,Developing+,Developing,Developing,Developing,Developing,Developing,Developing+,Average
6ee53294-8e31-4cb5-955d-a5370118c7dc,50813,Pace University,953,Cohort 27,K53@spring Creek,9,D75,D75,28-Sep-16,Developing+,Developing+,Developing+,Developing+,Effective,Effective,Developing+,Effective,Developing+,Effective,Average
